# x y error
-3.015744068985140025e+00 -6.687709552911770272e-01 -4.458562098847743016e+00 -1.099605557669283001e-01 4.902659663106601617e-01
-3.131811323033804495e+00 -8.409957092557950320e-01 -4.321525496571021918e+00 -4.265658935498962967e-02 1.843415384943477286e-01
-3.021491608282512509e+00 -9.932041082092413209e-01 -5.402348729261994720e+00 -5.080733718006614922e-04 2.744789534519160787e-03
-3.098475570125914125e+00 -9.351617680885119244e-01 -4.756555476790912174e+00 -1.390143422903174046e-02 6.612294311734957797e-02
-3.015691334553568304e+00 -9.584687844716625049e-01 -5.376107196302630342e+00 -1.971059843333228170e-03 1.059662900808690245e-02
-3.009522823978624917e+00 -1.174618109946267586e+00 -5.695615662784153876e+00 -3.058216849773466584e-02 1.741842778976017136e-01
-3.102113580901832979e+00 -9.671396414492311466e-01 -4.799007782884316953e+00 -1.150698656868027678e-02 5.522211810064194676e-02
-3.040777375344034805e+00 -1.164015991011954743e+00 -5.460335825139664756e+00 -2.856403964758191458e-02 1.559692489984012831e-01
-2.860724901235427442e+00 -1.240945633128883063e+00 -6.950561850725859969e+00 -7.745235125975974411e-02 5.383373579151050636e-01
-2.960160140680982988e+00 -1.082406204234713343e+00 -6.012669020043543533e+00 -8.377996886932354351e-03 5.037412233207941986e-02
-3.119981071377742055e+00 -8.427635322642001992e-01 -4.395994117190005213e+00 -3.911876427498204439e-02 1.719658576245635950e-01
